"GEOID","hhs_0k_10k","hhs_100k_125k","hhs_10k_15k","hhs_125k_150k","hhs_150k_200k","hhs_15k_20k","hhs_20k_25k","hhs_25k_30k","hhs_30k_35k","hhs_35k_40k","hhs_40k_45k","hhs_45k_50k","hhs_50k_60k","hhs_60k_75k","hhs_75k_100k","hhs_above_200k","hhs_total","hhs_below_eli","hhs_below_ami50","hhs_below_ami80","hhs_below_ami100","hhs_below_ami120","pct_below_eli","pct_below_ami50","pct_below_ami80","pct_below_ami100","pct_below_ami120"
"482014315023",8,6,0,10,11,0,0,0,0,23,0,0,56,0,40,341,495,8,22.49,87,89.08,113.496,0.0161616161616162,0.0454343434343434,0.175757575757576,0.179959595959596,0.229284848484848
"482014316001",19,20,0,11,32,10,19,0,0,9,0,0,0,0,19,242,381,48,53.67,57,57.988,69.5856,0.125984251968504,0.140866141732283,0.149606299212598,0.152199475065617,0.18263937007874
"482014316002",21,10,0,19,10,0,0,9,0,9,20,0,0,13,120,170,401,22.35,35.67,59.91,78.24,151.488,0.0557356608478803,0.0889526184538653,0.149401496259352,0.195112219451372,0.377775561097257
"482014316003",0,67,29,20,0,71,27,38,19,12,24,22,40,41,51,235,696,132.7,191.56,284.87,325.652,356.7824,0.19066091954023,0.275229885057471,0.409295977011494,0.467890804597701,0.512618390804598
"482014317001",16,27,29,39,91,0,0,45,20,15,0,0,18,15,37,404,756,51.75,119.45,144.05,159.924,182.5088,0.068452380952381,0.158002645502646,0.190542328042328,0.211539682539683,0.241413756613757
"482014317002",78,53,0,63,57,15,9,0,0,0,36,26,44,53,71,327,832,102,102,211.71,264.692,308.0304,0.122596153846154,0.122596153846154,0.254459134615385,0.318139423076923,0.370228846153846
"482014317003",0,0,35,42,59,0,0,0,0,0,14,12,0,35,32,299,528,35,35,63.45,97.664,117.1968,0.0662878787878788,0.0662878787878788,0.120170454545455,0.184969696969697,0.221963636363636
"482014318011",10,68,0,6,107,0,0,0,0,9,22,0,28,38,32,155,475,10,15.67,71.66,108.664,128.1968,0.0210526315789474,0.0329894736842105,0.150863157894737,0.228766315789474,0.269888
"482014318012",0,87,0,39,71,20,0,9,18,40,47,9,0,41,135,60,576,21.35,72.2,145.87,191.02,273.424,0.0370659722222222,0.125347222222222,0.253246527777778,0.331631944444444,0.474694444444444
"482014318013",0,135,0,68,31,10,19,0,0,17,8,27,36,82,122,114,669,29,39.71,122.74,205.344,279.8128,0.0433482810164425,0.0593572496263079,0.183467862481315,0.306941704035874,0.418255306427504
"482014318021",59,119,20,55,138,128,16,0,0,0,0,0,0,85,112,161,893,223,223,228.95,313.824,382.1888,0.249720044792833,0.249720044792833,0.256382978723404,0.351426651735722,0.427982978723404
"482014318022",130,288,20,161,62,35,97,0,8,78,85,34,95,95,231,295,1714,282,339.14,588.65,689.012,830.0144,0.164527421236873,0.197864644107351,0.343436406067678,0.401990665110852,0.48425577596266
"482014319001",18,62,0,70,0,81,0,0,0,0,59,20,75,16,23,32,456,99,99,254.12,270.196,284.2352,0.217105263157895,0.217105263157895,0.557280701754386,0.592535087719298,0.623322807017544
"482014319002",126,236,21,115,182,0,70,14,19,81,63,32,117,236,239,469,2020,219.1,301.03,559.52,791.428,937.3136,0.108465346534653,0.149024752475248,0.276990099009901,0.39179603960396,0.464016633663366
"482014320011",116,31,71,30,29,47,104,100,124,33,127,52,91,71,77,0,1103,353,582.79,869.97,940.004,987.0048,0.320036264732548,0.528368087035358,0.788730734360834,0.852224841341795,0.894836627379873
"482014320012",21,112,0,68,101,49,6,0,11,20,0,17,7,109,54,225,800,76,99.6,138.63,242.808,275.7696,0.095,0.1245,0.1732875,0.30351,0.344712
"482014320021",37,0,29,30,16,75,124,35,18,31,52,0,55,130,44,15,691,270.25,337.53,465.1,588.288,615.1456,0.3910998552822,0.488465991316932,0.673082489146165,0.851357452966715,0.89022518089725
"482014320022",102,0,37,0,0,65,0,53,107,96,64,35,117,38,15,17,746,211.95,424.48,678.66,714.78,723.936,0.28411528150134,0.569008042895442,0.909731903485255,0.958150134048257,0.970423592493298
"482014320023",50,83,14,10,41,43,176,136,55,51,34,42,0,62,84,75,956,303.4,506.13,605.34,667.368,718.6416,0.317364016736402,0.529424686192469,0.633200836820084,0.698083682008368,0.751717154811716
"482014321001",163,107,154,0,7,123,116,93,46,42,26,80,85,35,135,35,1247,569.95,721.46,930.45,970.02,1052.424,0.457056936647955,0.578556535685646,0.746150761828388,0.777882919005613,0.84396471531676
"482014321002",54,89,0,36,13,77,11,69,108,32,35,29,207,91,51,28,930,152.35,339.16,628.37,715.652,746.7824,0.163817204301075,0.364688172043011,0.675666666666667,0.769518279569892,0.802991827956989
"482014321003",0,0,0,104,55,0,0,7,0,0,0,17,12,36,12,149,392,1.05,7,38.52,72.624,79.9488,0.00267857142857143,0.0178571428571429,0.098265306122449,0.185265306122449,0.203951020408163
"482014322001",17,48,29,54,20,47,8,10,0,0,0,9,24,64,109,49,488,102.5,111,148.48,213.668,280.2016,0.210040983606557,0.227459016393443,0.304262295081967,0.437844262295082,0.574183606557377
"482014322002",26,17,31,54,11,7,0,8,0,17,18,0,109,35,50,24,407,65.2,82.71,218.45,253.6,284.12,0.16019656019656,0.203218673218673,0.536732186732187,0.623095823095823,0.698083538083538
"482014322003",74,60,54,71,0,17,41,186,143,142,62,64,123,94,112,7,1250,213.9,604.46,912.58,1005.824,1074.1888,0.17112,0.483568,0.730064,0.8046592,0.85935104
"482014323001",0,0,17,18,0,19,35,158,99,65,161,0,83,93,60,18,826,94.7,368.95,643.51,733.12,769.744,0.114648910411622,0.446670702179177,0.779067796610169,0.887554479418886,0.931893462469734
"482014323002",42,37,50,0,28,71,60,41,57,0,0,0,64,61,44,0,555,229.15,321,389.27,448.288,475.1456,0.412882882882883,0.578378378378378,0.701387387387387,0.807726126126126,0.856118198198198
"482014323003",70,53,128,0,16,138,66,28,92,48,75,54,131,108,108,0,1115,406.2,552.24,837.56,943.616,1009.5392,0.364304932735426,0.495282511210762,0.751174887892377,0.846292376681614,0.905416322869955
"482014323004",101,90,34,32,90,32,24,75,62,47,168,68,10,55,61,26,975,202.25,357.61,624.85,679.172,716.4064,0.207435897435897,0.366779487179487,0.640871794871795,0.696586666666667,0.734775794871795
"482014324001",178,37,49,69,0,39,38,18,21,84,89,0,100,19,125,0,866,306.7,395.92,617.33,641.5,717.8,0.354157043879908,0.457182448036952,0.712852193995381,0.740762124711316,0.828868360277136
"482014324002",149,61,69,0,26,144,72,127,52,81,0,0,226,82,0,21,1110,453.05,664.03,925.74,1002,1002,0.408153153153153,0.598225225225225,0.834,0.902702702702703,0.902702702702703
"482014324003",97,33,153,0,8,60,148,58,81,50,31,52,123,95,43,19,1051,466.7,628.5,859.65,950.236,976.4832,0.444053282588011,0.598001902949572,0.817935299714558,0.904125594671741,0.929099143672693
"482014325001",61,26,17,0,0,155,135,147,99,36,40,25,139,0,19,16,915,390.05,636.68,854,854.988,866.5856,0.426284153005465,0.695825136612022,0.933333333333333,0.934413114754098,0.947088087431694
"482014325002",43,0,75,17,18,48,262,75,54,57,0,15,0,71,102,0,837,439.25,592.91,633.97,705.304,767.5648,0.52479091995221,0.708375149342891,0.757431302270012,0.842657108721625,0.917042771804062
"482014325003",105,27,32,45,21,105,31,92,57,46,47,29,72,24,33,0,766,286.8,450.98,617.68,641.716,661.8592,0.374412532637076,0.588746736292428,0.806370757180157,0.837749347258486,0.864045953002611
"482014326001",4,49,10,11,10,0,0,5,22,10,0,14,9,0,18,83,245,14.75,47.3,74,74.936,85.9232,0.0602040816326531,0.193061224489796,0.302040816326531,0.305861224489796,0.35070693877551
"482014326002",65,36,53,0,0,25,29,79,14,25,76,70,50,14,81,8,625,183.85,280.75,486.98,504.212,553.6544,0.29416,0.4492,0.779168,0.8067392,0.88584704
"482014327011",96,86,112,0,0,151,43,57,35,0,0,40,42,63,0,0,725,410.55,494,580.41,639,639,0.566275862068966,0.681379310344828,0.800565517241379,0.881379310344828,0.881379310344828
"482014327012",54,37,111,0,0,92,163,17,118,152,0,0,124,33,31,0,932,422.55,650.76,833.31,865.612,884.5344,0.45337982832618,0.69824034334764,0.894109442060086,0.928768240343348,0.949071244635193
"482014327013",111,33,154,0,0,0,0,73,22,0,0,0,0,0,63,0,456,275.95,360,360,363.276,401.7312,0.60515350877193,0.789473684210526,0.789473684210526,0.796657894736842,0.880989473684211
"482014327021",69,69,27,73,80,10,23,20,9,52,59,22,55,143,189,124,1024,132,190.76,356.01,498.828,614.1936,0.12890625,0.1862890625,0.347666015625,0.48713671875,0.5997984375
"482014327022",25,32,25,36,10,61,44,57,10,27,53,49,88,28,66,23,634,163.55,239.01,440.96,470.432,510.7184,0.257965299684543,0.37698738170347,0.695520504731861,0.742006309148265,0.80554952681388
"482014328011",76,45,33,9,79,62,47,23,25,69,47,33,64,36,22,24,694,221.45,309.47,481.52,516.144,529.5728,0.319092219020173,0.445922190201729,0.693832853025937,0.743723342939481,0.763073198847262
"482014328012",110,23,30,30,0,116,59,52,112,64,91,35,17,70,43,0,852,322.8,519.32,690.9,758.236,784.4832,0.37887323943662,0.609530516431925,0.810915492957746,0.889948356807512,0.920754929577465
"482014328013",27,37,36,14,35,30,96,52,122,11,0,21,0,31,39,0,551,196.8,369.93,397.17,428.028,451.8336,0.357168784029038,0.671379310344828,0.720816696914701,0.776820326678766,0.820024682395644
"482014328021",91,34,31,0,0,89,97,134,0,45,50,0,36,18,0,0,625,328.1,470.35,574.26,591,591,0.52496,0.75256,0.918816,0.9456,0.9456
"482014328022",259,17,170,16,17,141,100,72,19,57,181,65,16,18,15,0,1163,680.8,796.91,1081.26,1098.78,1107.936,0.585382631126397,0.685219260533104,0.929716251074806,0.944780739466896,0.952653482373173
"482014328023",191,11,17,0,0,65,36,0,51,35,0,44,33,63,0,15,561,309,382.05,476.41,535,535,0.550802139037433,0.681016042780749,0.84921568627451,0.953654188948307,0.953654188948307
"482014328024",0,0,16,0,0,0,45,0,0,0,0,0,0,33,33,0,127,61,61,63.31,95.716,115.8592,0.480314960629921,0.480314960629921,0.498503937007874,0.753669291338583,0.912277165354331
"482014329011",58,0,82,0,0,113,163,82,78,23,63,69,49,37,12,0,829,428.3,590.49,782.59,817.624,824.9488,0.51664656212304,0.712291917973462,0.944016887816647,0.986277442702051,0.995113148371532
"482014329012",14,64,33,13,0,28,22,0,45,18,0,0,17,12,28,39,333,97,153.34,177.84,190.456,207.5472,0.291291291291291,0.460480480480481,0.534054054054054,0.57193993993994,0.623264864864865
"482014329021",111,71,69,0,0,86,108,69,100,39,48,98,61,65,21,0,946,384.35,567.57,793.55,855.092,867.9104,0.406289640591966,0.599968287526427,0.83884778012685,0.903902748414376,0.917452854122622
"482014329022",56,10,30,0,0,147,53,41,177,82,68,13,97,74,32,0,880,292.15,555.66,769.18,839.664,859.1968,0.331988636363636,0.631431818181818,0.874068181818182,0.954163636363636,0.97636
"482014329023",84,26,29,10,0,44,42,0,29,74,30,35,73,60,41,45,622,199,274.62,444.2,502.132,527.1584,0.319935691318328,0.441511254019293,0.714147909967846,0.807286173633441,0.84752154340836
"482014330011",92,0,57,0,0,22,37,50,77,21,0,19,20,0,11,0,406,215.5,348.23,395,395.572,402.2864,0.530788177339901,0.857709359605911,0.972906403940887,0.974315270935961,0.990853201970443
"482014330012",74,17,56,0,0,71,99,64,61,60,22,0,18,19,0,0,561,309.6,462.8,526.33,544,544,0.551871657754011,0.824955436720143,0.938199643493761,0.96969696969697,0.96969696969697
"482014330013",178,33,129,0,0,73,173,25,44,6,39,20,92,73,10,17,912,556.75,625.78,784.11,852.52,858.624,0.61047149122807,0.686162280701754,0.859769736842105,0.934780701754386,0.941473684210526
"482014330021",103,30,15,0,0,54,30,32,26,56,74,17,14,10,0,11,472,206.8,295.28,421.7,431,431,0.438135593220339,0.625593220338983,0.893432203389831,0.913135593220339,0.913135593220339
"482014330022",81,0,209,21,0,74,162,121,121,115,17,55,15,42,38,0,1071,544.15,840.45,972.94,1013.976,1037.1712,0.508076563958917,0.784733893557423,0.90844070961718,0.946756302521008,0.968413818860878
"482014330031",258,28,55,0,0,108,144,27,20,56,0,6,56,26,0,0,784,569.05,647.28,731.82,756,756,0.725829081632653,0.825612244897959,0.93344387755102,0.964285714285714,0.964285714285714
"482014330032",179,0,101,0,9,89,156,82,72,63,99,55,52,72,24,0,1053,537.3,718.69,953.04,1021.248,1035.8976,0.51025641025641,0.682516619183286,0.905071225071225,0.969846153846154,0.983758404558405
"482014331001",42,17,76,0,0,26,61,74,62,0,0,27,63,34,30,0,512,216.1,341,433.38,466.56,484.872,0.4220703125,0.666015625,0.8464453125,0.91125,0.947015625
"482014331002",10,32,22,0,0,98,69,50,42,102,17,66,49,28,50,9,644,206.5,355.26,526.96,555.6,586.12,0.320652173913043,0.551645962732919,0.818260869565217,0.862732919254658,0.910124223602484
"482014332011",85,39,35,0,38,71,65,57,49,110,45,0,35,56,96,12,793,264.55,431.3,555.92,612.992,671.5904,0.333606557377049,0.543883984867591,0.701034047919294,0.773003783102144,0.846898360655738
"482014332012",67,35,0,10,9,60,77,43,43,22,13,41,92,80,10,0,602,210.45,303.86,463.6,538.52,544.624,0.349584717607973,0.504750830564784,0.770099667774086,0.894551495016611,0.904691029900332
"482014332013",68,22,18,0,0,9,26,68,50,14,0,0,22,47,57,25,426,131.2,247.82,278.29,324.964,359.7568,0.307981220657277,0.581737089201878,0.653262910798122,0.762826291079812,0.844499530516432
"482014332021",54,9,29,34,21,44,69,16,77,25,0,37,30,80,84,3,612,198.4,304.75,386.6,465.368,516.6416,0.324183006535948,0.497957516339869,0.631699346405229,0.76040522875817,0.844185620915033
"482014332022",0,111,33,0,26,45,43,52,102,14,77,52,56,65,102,18,796,128.8,283.82,478.55,544.304,606.5648,0.161809045226131,0.356557788944724,0.601193467336683,0.683798994974874,0.76201608040201
"482014333001",61,29,15,52,11,37,0,47,41,9,16,32,45,37,35,47,514,120.05,206.67,305.59,341.82,363.184,0.233560311284047,0.402081712062257,0.594533073929961,0.665019455252918,0.706583657587549
"482014333002",70,80,36,52,46,32,12,0,25,25,34,6,57,49,109,0,633,150,190.75,300.43,351.668,418.2016,0.23696682464455,0.301342812006319,0.474612954186414,0.55555766192733,0.660666034755134
"482014333003",18,45,51,25,28,32,56,40,8,31,39,57,42,51,13,11,547,163,224.53,377.57,425.676,433.6112,0.297989031078611,0.410475319926874,0.690255941499086,0.778201096892139,0.792707861060329
"482014334001",138,12,64,16,48,178,153,121,144,126,29,42,45,57,69,0,1242,551.15,877.38,1043.99,1100.588,1142.7056,0.443760064412238,0.706425120772947,0.840571658615137,0.886141706924316,0.920052818035427
"482014334002",47,29,22,14,13,20,99,30,0,41,7,51,45,32,66,0,516,192.5,243.83,364.24,397.432,437.7184,0.373062015503876,0.472538759689922,0.705891472868217,0.770217054263566,0.848291472868217
"482014335011",92,24,83,0,0,23,154,16,25,0,16,0,0,117,47,0,597,354.4,393,417.19,528.444,557.1328,0.593634840871022,0.658291457286432,0.698810720268007,0.885165829145729,0.933220770519263
"482014335012",33,54,53,0,28,123,117,133,70,44,59,51,85,17,36,0,903,345.95,556.72,769.19,786.872,808.8464,0.383111849390919,0.616522702104097,0.851816168327796,0.871397563676633,0.895732447397564
"482014335013",84,0,26,0,0,77,18,23,60,27,0,13,10,12,35,0,385,208.45,305.01,338.84,351.82,373.184,0.541428571428571,0.792233766233766,0.880103896103896,0.913818181818182,0.969309090909091
"482014335021",157,0,82,0,0,60,80,105,33,56,70,38,34,21,0,0,736,394.75,552.28,716.47,736,736,0.536345108695652,0.750380434782609,0.973464673913043,1,1
"482014335022",95,0,33,0,0,49,160,0,106,32,0,64,0,18,17,0,574,337,463.16,540.26,557.884,568.2608,0.587108013937282,0.806898954703833,0.941219512195122,0.971923344947735,0.990001393728223
"482014335023",99,0,59,0,0,78,175,58,111,0,32,0,21,119,79,0,831,419.7,580,641.33,756.108,804.3296,0.505054151624549,0.697954271961492,0.771756919374248,0.909877256317689,0.967905655836342
"482014335024",138,0,84,0,0,28,98,64,42,78,58,0,0,30,0,0,620,357.6,503.14,592.1,620,620,0.576774193548387,0.811516129032258,0.955,1,1
"482014336001",38,0,49,20,0,51,0,47,54,45,23,140,80,87,0,0,634,145.05,267.35,533.09,614,614,0.228785488958991,0.421687697160883,0.84083596214511,0.968454258675079,0.968454258675079
"482014336002",0,19,0,0,0,54,55,35,0,0,0,14,8,0,0,0,185,114.25,144,166,166,166,0.617567567567568,0.778378378378378,0.897297297297297,0.897297297297297,0.897297297297297
"482014336003",88,0,0,60,0,22,123,68,40,42,40,0,0,0,0,0,483,243.2,367.46,423,423,423,0.50351966873706,0.760786749482402,0.875776397515528,0.875776397515528,0.875776397515528
"482014336004",153,18,35,18,0,0,289,0,0,48,136,45,63,150,41,0,996,477,507.24,779.5,921.132,946.1584,0.478915662650602,0.509277108433735,0.782630522088353,0.924831325301205,0.949958232931727
"482014401001",97,0,30,0,0,0,42,80,0,41,87,0,81,81,0,14,553,181,274.83,463.67,539,539,0.327305605786618,0.496980108499096,0.838462929475588,0.974683544303797,0.974683544303797
"482014401002",13,61,53,16,65,57,15,31,41,19,30,24,172,91,119,33,840,142.65,221.97,461.37,552.188,624.8256,0.169821428571429,0.26425,0.54925,0.657366666666667,0.74384
"482014401003",0,52,0,143,87,31,20,84,34,0,85,21,257,126,117,20,1077,63.6,169,540.82,664.084,735.5008,0.0590529247910863,0.156917363045497,0.502154131847725,0.616605385329619,0.682916248839369
"482014401004",106,0,0,0,0,0,0,0,50,0,0,0,0,0,40,0,196,106,156,156,158.08,182.496,0.540816326530612,0.795918367346939,0.795918367346939,0.806530612244898,0.931102040816327
"482014501001",37,53,19,55,107,3,21,14,0,32,6,13,37,63,141,178,779,82.1,114.16,186.41,252.332,338.3984,0.105391527599487,0.146546854942234,0.239293966623877,0.32391784338896,0.434401026957638
"482014502001",10,16,10,35,97,41,0,0,8,0,49,10,18,32,62,223,611,61,69,148.24,181.224,219.0688,0.0998363338788871,0.112929623567921,0.242618657937807,0.296602291325696,0.358541407528642
"482014502002",0,100,15,37,73,0,93,8,0,31,25,49,34,31,81,247,824,109.2,135.53,257.17,290.212,339.6544,0.13252427184466,0.164478155339806,0.312099514563107,0.352199029126214,0.412201941747573
"482014502003",11,22,0,38,22,21,0,0,0,33,0,0,60,56,25,75,363,32,52.79,128.92,182.3,197.56,0.0881542699724518,0.145426997245179,0.355151515151515,0.502203856749311,0.544242424242424
"482014503001",16,16,73,0,36,19,0,26,28,27,29,46,94,78,194,33,715,111.9,179.01,363.46,446.088,564.5056,0.156503496503497,0.250363636363636,0.508335664335664,0.623899300699301,0.789518321678322
"482014503002",25,100,0,32,48,11,72,0,53,19,49,13,97,84,253,46,902,108,172.97,344.88,436.156,590.5872,0.119733924611973,0.191762749445676,0.382350332594235,0.483543237250554,0.654752993348115
"482014503003",0,94,15,15,93,25,0,10,0,0,23,0,17,12,33,22,359,41.5,50,90.84,103.716,123.8592,0.115598885793872,0.139275766016713,0.253036211699164,0.288902506963788,0.345011699164345
"482014503004",0,130,41,0,23,77,0,15,34,25,63,0,157,146,96,94,901,120.25,182.75,422.22,562.992,621.5904,0.1334628190899,0.202830188679245,0.468612652608213,0.624852386237514,0.689889456159822
"482014504001",90,144,0,24,97,54,0,0,47,19,0,5,58,208,178,247,1171,144,202.97,287.56,490.256,598.9072,0.122971818958155,0.17333048676345,0.245567890691716,0.41866438941076,0.511449359521776
"482014504002",0,0,29,29,0,250,36,0,0,0,0,29,65,33,18,15,504,315,315,411.31,442.936,453.9232,0.625,0.625,0.81609126984127,0.87884126984127,0.90064126984127
"482014504003",0,0,18,10,0,0,15,0,18,40,0,0,40,86,11,12,250,33,76.2,137.02,217.572,224.2864,0.132,0.3048,0.54808,0.870288,0.8971456
"482014505001",15,59,7,19,98,0,17,9,0,0,9,29,51,16,24,166,519,40.35,48,138.12,154.248,168.8976,0.0777456647398844,0.092485549132948,0.266127167630058,0.297202312138728,0.325428901734104
"482014505002",21,26,10,76,160,19,6,34,0,0,0,11,9,6,63,199,640,61.1,90,110.42,119.276,157.7312,0.09546875,0.140625,0.17253125,0.18636875,0.246455
"482014506001",0,54,0,42,40,17,0,10,0,9,60,0,0,0,0,136,368,18.5,32.67,96,96,96,0.0502717391304348,0.0887771739130435,0.260869565217391,0.260869565217391,0.260869565217391
"482014506002",67,45,0,18,99,0,0,43,22,0,38,10,50,20,18,150,580,73.45,132,231.4,250.936,261.9232,0.126637931034483,0.227586206896552,0.398965517241379,0.432648275862069,0.451591724137931
"482014506003",30,139,0,42,120,11,11,20,53,36,16,19,66,119,127,126,935,55,147.68,270.33,387.604,465.1248,0.0588235294117647,0.157946524064171,0.289122994652406,0.414549732620321,0.497459679144385
"482014507001",0,100,0,70,30,0,0,16,0,12,13,0,0,32,0,192,465,2.4,23.56,43.24,73,73,0.00516129032258065,0.0506666666666667,0.092989247311828,0.156989247311828,0.156989247311828
